order_date,Anzahl,Stadt,Bundesland
2016-03-01T00:00:00Z,1,Hannover,Lower Saxony
2016-03-01T00:00:00Z,1,Hannover,Lower Saxony
2016-03-01T00:00:00Z,1,Hannover,Lower Saxony
2016-03-01T00:00:00Z,1,Hannover,Lower Saxony
2016-03-01T00:00:00Z,1,Hannover,Lower Saxony
2016-03-01T00:00:00Z,1,Hannover,Lower Saxony
2016-03-01T00:00:00Z,1,Hannover,Lower Saxony
2016-03-01T00:00:00Z,2,Hannover,Lower Saxony
2016-03-01T00:00:00Z,4,Hannover,Lower Saxony
2016-03-01T00:00:00Z,1,Hannover,Lower Saxony
2016-03-01T00:00:00Z,1,Hannover,Lower Saxony
2016-03-01T00:00:00Z,1,Hannover,Lower Saxony
2016-03-01T00:00:00Z,1,Hannover,Lower Saxony
2016-03-01T00:00:00Z,1,Hannover,Lower Saxony
2016-03-01T00:00:00Z,4,Hannover,Lower Saxony
2016-03-01T00:00:00Z,1,Hannover,Lower Saxony
2016-03-01T00:00:00Z,1,Hannover,Lower Saxony
2016-03-01T00:00:00Z,1,Hannover,Lower Saxony
2016-03-01T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-01T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-01T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-01T00:00:00Z,2,Dortmund,North Rhine-Westphalia
2016-03-01T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-01T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-01T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-01T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-01T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-01T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-01T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-01T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-02T00:00:00Z,1,Augsburg,Bavaria
2016-03-02T00:00:00Z,2,Augsburg,Bavaria
2016-03-02T00:00:00Z,1,Augsburg,Bavaria
2016-03-02T00:00:00Z,1,Augsburg,Bavaria
2016-03-02T00:00:00Z,1,Augsburg,Bavaria
2016-03-02T00:00:00Z,1,Augsburg,Bavaria
2016-03-02T00:00:00Z,1,Marienberg,Bavaria
2016-03-02T00:00:00Z,1,Marienberg,Bavaria
2016-03-02T00:00:00Z,1,Marienberg,Bavaria
2016-03-02T00:00:00Z,1,Marienberg,Bavaria
2016-03-02T00:00:00Z,1,Kiel,Schleswig-Holstein
2016-03-02T00:00:00Z,1,Kiel,Schleswig-Holstein
2016-03-05T00:00:00Z,1,Hamburg,Hamburg
2016-03-05T00:00:00Z,1,Hamburg,Hamburg
2016-03-05T00:00:00Z,1,Hamburg,Hamburg
2016-03-06T00:00:00Z,1,Dresden,Saxony
2016-03-06T00:00:00Z,1,Hamburg,Hamburg
2016-03-06T00:00:00Z,1,Münster,North Rhine-Westphalia
2016-03-06T00:00:00Z,1,Münster,North Rhine-Westphalia
2016-03-06T00:00:00Z,1,Münster,North Rhine-Westphalia
2016-03-07T00:00:00Z,1,Wiesbaden,Hesse
2016-03-07T00:00:00Z,1,Wiesbaden,Hesse
2016-03-07T00:00:00Z,2,Bremen,Bremen
2016-03-07T00:00:00Z,1,Bremen,Bremen
2016-03-07T00:00:00Z,1,Bremen,Bremen
2016-03-07T00:00:00Z,1,Bremen,Bremen
2016-03-07T00:00:00Z,1,Bremen,Bremen
2016-03-07T00:00:00Z,4,Bremen,Bremen
2016-03-07T00:00:00Z,6,Bremen,Bremen
2016-03-07T00:00:00Z,1,Bremen,Bremen
2016-03-07T00:00:00Z,1,Bremen,Bremen
2016-03-08T00:00:00Z,1,Essen,North Rhine-Westphalia
2016-03-08T00:00:00Z,1,Essen,North Rhine-Westphalia
2016-03-08T00:00:00Z,1,Essen,North Rhine-Westphalia
2016-03-09T00:00:00Z,1,Hamburg,Hamburg
2016-03-09T00:00:00Z,1,Hamburg,Hamburg
2016-03-12T00:00:00Z,1,Mannheim,Baden-Württemberg
2016-03-12T00:00:00Z,1,Mannheim,Baden-Württemberg
2016-03-12T00:00:00Z,1,Mannheim,Baden-Württemberg
2016-03-12T00:00:00Z,1,Bremen,Bremen
2016-03-13T00:00:00Z,1,Duisburg,North Rhine-Westphalia
2016-03-13T00:00:00Z,1,Duisburg,North Rhine-Westphalia
2016-03-13T00:00:00Z,1,Duisburg,North Rhine-Westphalia
2016-03-13T00:00:00Z,2,Duisburg,North Rhine-Westphalia
2016-03-13T00:00:00Z,1,Duisburg,North Rhine-Westphalia
2016-03-13T00:00:00Z,2,Duisburg,North Rhine-Westphalia
2016-03-13T00:00:00Z,1,Duisburg,North Rhine-Westphalia
2016-03-13T00:00:00Z,1,Duisburg,North Rhine-Westphalia
2016-03-13T00:00:00Z,7,Duisburg,North Rhine-Westphalia
2016-03-13T00:00:00Z,1,Duisburg,North Rhine-Westphalia
2016-03-13T00:00:00Z,1,Duisburg,North Rhine-Westphalia
2016-03-13T00:00:00Z,1,Duisburg,North Rhine-Westphalia
2016-03-13T00:00:00Z,1,Duisburg,North Rhine-Westphalia
2016-03-13T00:00:00Z,1,Duisburg,North Rhine-Westphalia
2016-03-13T00:00:00Z,1,Duisburg,North Rhine-Westphalia
2016-03-13T00:00:00Z,1,Mannheim,Baden-Württemberg
2016-03-13T00:00:00Z,1,Mannheim,Baden-Württemberg
2016-03-13T00:00:00Z,1,Mannheim,Baden-Württemberg
2016-03-13T00:00:00Z,4,Mannheim,Baden-Württemberg
2016-03-13T00:00:00Z,1,Mannheim,Baden-Württemberg
2016-03-13T00:00:00Z,1,Cologne,North Rhine-Westphalia
2016-03-13T00:00:00Z,1,Cologne,North Rhine-Westphalia
2016-03-13T00:00:00Z,1,Cologne,North Rhine-Westphalia
2016-03-14T00:00:00Z,1,Bremen,Bremen
2016-03-14T00:00:00Z,1,Bremen,Bremen
2016-03-14T00:00:00Z,1,Bremen,Bremen
2016-03-14T00:00:00Z,1,Bremen,Bremen
2016-03-14T00:00:00Z,3,Bremen,Bremen
2016-03-14T00:00:00Z,1,Bremen,Bremen
2016-03-15T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-15T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-15T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-15T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-15T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-15T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-15T00:00:00Z,4,Dortmund,North Rhine-Westphalia
2016-03-15T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-15T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-15T00:00:00Z,3,Dortmund,North Rhine-Westphalia
2016-03-15T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-15T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-15T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-15T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-15T00:00:00Z,2,Dortmund,North Rhine-Westphalia
2016-03-15T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-15T00:00:00Z,2,Dortmund,North Rhine-Westphalia
2016-03-15T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-15T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-15T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-15T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-15T00:00:00Z,2,Dortmund,North Rhine-Westphalia
2016-03-15T00:00:00Z,3,Dortmund,North Rhine-Westphalia
2016-03-15T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-15T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-15T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-15T00:00:00Z,4,Dortmund,North Rhine-Westphalia
2016-03-15T00:00:00Z,7,Rostock,Mecklenburg-Western Pomerania
2016-03-15T00:00:00Z,1,Rostock,Mecklenburg-Western Pomerania
2016-03-15T00:00:00Z,1,Rostock,Mecklenburg-Western Pomerania
2016-03-15T00:00:00Z,1,Rostock,Mecklenburg-Western Pomerania
2016-03-15T00:00:00Z,1,Rostock,Mecklenburg-Western Pomerania
2016-03-15T00:00:00Z,1,Rostock,Mecklenburg-Western Pomerania
2016-03-15T00:00:00Z,1,Rostock,Mecklenburg-Western Pomerania
2016-03-15T00:00:00Z,2,Rostock,Mecklenburg-Western Pomerania
2016-03-15T00:00:00Z,1,Kiel,Schleswig-Holstein
2016-03-15T00:00:00Z,1,Kiel,Schleswig-Holstein
2016-03-16T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-16T00:00:00Z,2,Dortmund,North Rhine-Westphalia
2016-03-16T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-16T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-16T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-16T00:00:00Z,2,Dortmund,North Rhine-Westphalia
2016-03-16T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-16T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-16T00:00:00Z,2,Dortmund,North Rhine-Westphalia
2016-03-16T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-16T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-16T00:00:00Z,2,Dortmund,North Rhine-Westphalia
2016-03-16T00:00:00Z,2,Dortmund,North Rhine-Westphalia
2016-03-16T00:00:00Z,2,Dortmund,North Rhine-Westphalia
2016-03-16T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-16T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-16T00:00:00Z,2,Dortmund,North Rhine-Westphalia
2016-03-16T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-16T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-16T00:00:00Z,8,Dortmund,North Rhine-Westphalia
2016-03-16T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-16T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-16T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-16T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-16T00:00:00Z,2,Dortmund,North Rhine-Westphalia
2016-03-16T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-19T00:00:00Z,1,Bielefeld,North Rhine-Westphalia
2016-03-19T00:00:00Z,1,Bielefeld,North Rhine-Westphalia
2016-03-19T00:00:00Z,1,Bielefeld,North Rhine-Westphalia
2016-03-19T00:00:00Z,1,Chemnitz,Saxony
2016-03-19T00:00:00Z,1,Chemnitz,Saxony
2016-03-19T00:00:00Z,1,Chemnitz,Saxony
2016-03-19T00:00:00Z,1,Chemnitz,Saxony
2016-03-19T00:00:00Z,1,Chemnitz,Saxony
2016-03-19T00:00:00Z,1,Stuttgart,Baden-Württemberg
2016-03-19T00:00:00Z,1,Stuttgart,Baden-Württemberg
2016-03-19T00:00:00Z,1,Stuttgart,Baden-Württemberg
2016-03-19T00:00:00Z,1,Stuttgart,Baden-Württemberg
2016-03-19T00:00:00Z,1,Wuppertal,North Rhine-Westphalia
2016-03-20T00:00:00Z,1,Bremen,Bremen
2016-03-20T00:00:00Z,1,Kiel,Schleswig-Holstein
2016-03-20T00:00:00Z,1,Kiel,Schleswig-Holstein
2016-03-20T00:00:00Z,1,Kiel,Schleswig-Holstein
2016-03-20T00:00:00Z,1,Kiel,Schleswig-Holstein
2016-03-20T00:00:00Z,1,Kiel,Schleswig-Holstein
2016-03-20T00:00:00Z,1,Kiel,Schleswig-Holstein
2016-03-20T00:00:00Z,1,Kiel,Schleswig-Holstein
2016-03-20T00:00:00Z,1,Kiel,Schleswig-Holstein
2016-03-20T00:00:00Z,2,Kiel,Schleswig-Holstein
2016-03-20T00:00:00Z,2,Kiel,Schleswig-Holstein
2016-03-21T00:00:00Z,1,Bremen,Bremen
2016-03-21T00:00:00Z,1,Bremen,Bremen
2016-03-21T00:00:00Z,1,Marienberg,Bavaria
2016-03-21T00:00:00Z,1,Marienberg,Bavaria
2016-03-21T00:00:00Z,1,Marienberg,Bavaria
2016-03-21T00:00:00Z,2,Marienberg,Bavaria
2016-03-21T00:00:00Z,1,Frankfurt,Hesse
2016-03-21T00:00:00Z,1,Frankfurt,Hesse
2016-03-21T00:00:00Z,1,Bremen,Bremen
2016-03-21T00:00:00Z,1,Bremen,Bremen
2016-03-21T00:00:00Z,1,Bonn,North Rhine-Westphalia
2016-03-21T00:00:00Z,1,Bonn,North Rhine-Westphalia
2016-03-21T00:00:00Z,1,Bonn,North Rhine-Westphalia
2016-03-22T00:00:00Z,2,Augsburg,Bavaria
2016-03-22T00:00:00Z,1,Augsburg,Bavaria
2016-03-22T00:00:00Z,8,Augsburg,Bavaria
2016-03-22T00:00:00Z,1,Augsburg,Bavaria
2016-03-22T00:00:00Z,1,Augsburg,Bavaria
2016-03-22T00:00:00Z,3,Augsburg,Bavaria
2016-03-22T00:00:00Z,1,Augsburg,Bavaria
2016-03-22T00:00:00Z,1,Augsburg,Bavaria
2016-03-22T00:00:00Z,10,Augsburg,Bavaria
2016-03-22T00:00:00Z,1,Augsburg,Bavaria
2016-03-22T00:00:00Z,1,Augsburg,Bavaria
2016-03-22T00:00:00Z,1,Augsburg,Bavaria
2016-03-22T00:00:00Z,1,Augsburg,Bavaria
2016-03-22T00:00:00Z,1,Augsburg,Bavaria
2016-03-26T00:00:00Z,1,Wiesbaden,Hesse
2016-03-26T00:00:00Z,1,Wiesbaden,Hesse
2016-03-26T00:00:00Z,1,Wiesbaden,Hesse
2016-03-26T00:00:00Z,1,Wiesbaden,Hesse
2016-03-26T00:00:00Z,3,Dortmund,North Rhine-Westphalia
2016-03-26T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-26T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-26T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-26T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-26T00:00:00Z,2,Dortmund,North Rhine-Westphalia
2016-03-26T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-26T00:00:00Z,2,Dortmund,North Rhine-Westphalia
2016-03-26T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-03-27T00:00:00Z,1,Frankfurt,Hesse
2016-03-27T00:00:00Z,2,Frankfurt,Hesse
2016-03-27T00:00:00Z,2,Frankfurt,Hesse
2016-03-27T00:00:00Z,1,Frankfurt,Hesse
2016-03-27T00:00:00Z,1,Frankfurt,Hesse
2016-03-27T00:00:00Z,1,Frankfurt,Hesse
2016-03-27T00:00:00Z,1,Frankfurt,Hesse
2016-03-27T00:00:00Z,3,Frankfurt,Hesse
2016-03-27T00:00:00Z,1,Frankfurt,Hesse
2016-03-27T00:00:00Z,1,Frankfurt,Hesse
2016-03-27T00:00:00Z,1,Frankfurt,Hesse
2016-03-27T00:00:00Z,1,Frankfurt,Hesse
2016-03-27T00:00:00Z,1,Frankfurt,Hesse
2016-03-27T00:00:00Z,1,Frankfurt,Hesse
2016-03-27T00:00:00Z,1,Frankfurt,Hesse
2016-03-27T00:00:00Z,2,Frankfurt,Hesse
2016-03-27T00:00:00Z,6,Frankfurt,Hesse
2016-03-29T00:00:00Z,1,Bielefeld,North Rhine-Westphalia
2016-03-29T00:00:00Z,1,Bielefeld,North Rhine-Westphalia
2016-03-29T00:00:00Z,1,Bielefeld,North Rhine-Westphalia
2016-03-29T00:00:00Z,1,Bielefeld,North Rhine-Westphalia
2016-03-29T00:00:00Z,1,Bielefeld,North Rhine-Westphalia
2016-03-29T00:00:00Z,6,Bielefeld,North Rhine-Westphalia
2016-03-29T00:00:00Z,1,Bielefeld,North Rhine-Westphalia
2016-03-29T00:00:00Z,1,Bielefeld,North Rhine-Westphalia
2016-03-29T00:00:00Z,1,Bielefeld,North Rhine-Westphalia
2016-03-29T00:00:00Z,1,Bielefeld,North Rhine-Westphalia
2016-03-29T00:00:00Z,1,Bielefeld,North Rhine-Westphalia
2016-03-29T00:00:00Z,1,Bielefeld,North Rhine-Westphalia
2016-03-29T00:00:00Z,1,Bielefeld,North Rhine-Westphalia
2016-03-29T00:00:00Z,1,Bielefeld,North Rhine-Westphalia
2016-03-29T00:00:00Z,1,Bielefeld,North Rhine-Westphalia
2016-03-29T00:00:00Z,1,Bielefeld,North Rhine-Westphalia
2016-04-02T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-04-02T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-04-02T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-04-03T00:00:00Z,1,Frankfurt,Hesse
2016-04-03T00:00:00Z,3,Essen,North Rhine-Westphalia
2016-04-03T00:00:00Z,1,Essen,North Rhine-Westphalia
2016-04-03T00:00:00Z,2,Essen,North Rhine-Westphalia
2016-04-03T00:00:00Z,1,Essen,North Rhine-Westphalia
2016-04-03T00:00:00Z,1,Essen,North Rhine-Westphalia
2016-04-03T00:00:00Z,2,Essen,North Rhine-Westphalia
2016-04-03T00:00:00Z,1,Essen,North Rhine-Westphalia
2016-04-04T00:00:00Z,1,Marienberg,Bavaria
2016-04-04T00:00:00Z,1,Marienberg,Bavaria
2016-04-04T00:00:00Z,1,Bremen,Bremen
2016-04-04T00:00:00Z,1,Bremen,Bremen
2016-04-04T00:00:00Z,1,Bremen,Bremen
2016-04-04T00:00:00Z,1,Bremen,Bremen
2016-04-04T00:00:00Z,1,Bremen,Bremen
2016-04-04T00:00:00Z,1,Bremen,Bremen
2016-04-04T00:00:00Z,1,Bremen,Bremen
2016-04-04T00:00:00Z,1,Bremen,Bremen
2016-04-04T00:00:00Z,2,Bremen,Bremen
2016-04-04T00:00:00Z,1,Bremen,Bremen
2016-04-04T00:00:00Z,1,Bremen,Bremen
2016-04-04T00:00:00Z,1,Bremen,Bremen
2016-04-04T00:00:00Z,1,Bremen,Bremen
2016-04-04T00:00:00Z,1,Bremen,Bremen
2016-04-04T00:00:00Z,2,Bremen,Bremen
2016-04-04T00:00:00Z,1,Bremen,Bremen
2016-04-04T00:00:00Z,1,Bremen,Bremen
2016-04-04T00:00:00Z,1,Bremen,Bremen
2016-04-04T00:00:00Z,1,Bremen,Bremen
2016-04-04T00:00:00Z,1,Bremen,Bremen
2016-04-04T00:00:00Z,1,Bremen,Bremen
2016-04-04T00:00:00Z,1,Bremen,Bremen
2016-04-04T00:00:00Z,1,Bremen,Bremen
2016-04-04T00:00:00Z,1,Braunschweig,Lower Saxony
2016-04-05T00:00:00Z,1,Dresden,Saxony
2016-04-05T00:00:00Z,1,Dresden,Saxony
2016-04-05T00:00:00Z,3,Dresden,Saxony
2016-04-05T00:00:00Z,1,Dresden,Saxony
2016-04-05T00:00:00Z,1,Dresden,Saxony
2016-04-05T00:00:00Z,1,Dresden,Saxony
2016-04-05T00:00:00Z,1,Dresden,Saxony
2016-04-05T00:00:00Z,2,Dresden,Saxony
2016-04-05T00:00:00Z,1,Dresden,Saxony
2016-04-05T00:00:00Z,1,Dresden,Saxony
2016-04-05T00:00:00Z,1,Dresden,Saxony
2016-04-05T00:00:00Z,1,Dresden,Saxony
2016-04-05T00:00:00Z,2,Dresden,Saxony
2016-04-05T00:00:00Z,1,Dresden,Saxony
2016-04-05T00:00:00Z,1,Dresden,Saxony
2016-04-05T00:00:00Z,1,Dresden,Saxony
2016-04-05T00:00:00Z,1,Dresden,Saxony
2016-04-05T00:00:00Z,1,Dresden,Saxony
2016-04-05T00:00:00Z,2,Dresden,Saxony
2016-04-05T00:00:00Z,1,Dresden,Saxony
2016-04-05T00:00:00Z,1,Dresden,Saxony
2016-04-05T00:00:00Z,1,Dresden,Saxony
2016-04-05T00:00:00Z,1,Dresden,Saxony
2016-04-05T00:00:00Z,1,Dresden,Saxony
2016-04-05T00:00:00Z,1,Dresden,Saxony
2016-04-05T00:00:00Z,7,Dresden,Saxony
2016-04-10T00:00:00Z,1,Essen,North Rhine-Westphalia
2016-04-10T00:00:00Z,1,Wuppertal,North Rhine-Westphalia
2016-04-10T00:00:00Z,2,Wuppertal,North Rhine-Westphalia
2016-04-10T00:00:00Z,1,Wuppertal,North Rhine-Westphalia
2016-04-10T00:00:00Z,1,Wuppertal,North Rhine-Westphalia
2016-04-10T00:00:00Z,1,Wuppertal,North Rhine-Westphalia
2016-04-10T00:00:00Z,2,Wuppertal,North Rhine-Westphalia
2016-04-10T00:00:00Z,1,Wuppertal,North Rhine-Westphalia
2016-04-10T00:00:00Z,1,Wuppertal,North Rhine-Westphalia
2016-04-10T00:00:00Z,1,Wuppertal,North Rhine-Westphalia
2016-04-11T00:00:00Z,1,Marienberg,Bavaria
2016-04-11T00:00:00Z,1,Marienberg,Bavaria
2016-04-11T00:00:00Z,1,Marienberg,Bavaria
2016-04-11T00:00:00Z,2,Marienberg,Bavaria
2016-04-11T00:00:00Z,1,Marienberg,Bavaria
2016-04-11T00:00:00Z,1,Marienberg,Bavaria
2016-04-11T00:00:00Z,1,Marienberg,Bavaria
2016-04-11T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-04-11T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-04-11T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-04-11T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-04-11T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-04-11T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-04-11T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-04-11T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-04-11T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-04-11T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-04-11T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-04-11T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2016-04-12T00:00:00Z,1,Berlin,Berlin
2016-04-12T00:00:00Z,1,Berlin,Berlin
2016-04-12T00:00:00Z,1,Berlin,Berlin
2016-04-12T00:00:00Z,2,Berlin,Berlin
2016-04-12T00:00:00Z,1,Berlin,Berlin
2016-04-12T00:00:00Z,1,Berlin,Berlin
2016-04-12T00:00:00Z,1,Berlin,Berlin
2016-04-12T00:00:00Z,1,Berlin,Berlin
2016-04-12T00:00:00Z,1,Berlin,Berlin
2016-04-12T00:00:00Z,1,Berlin,Berlin
2016-04-12T00:00:00Z,1,Berlin,Berlin
2016-04-12T00:00:00Z,1,Berlin,Berlin
2016-04-12T00:00:00Z,1,Berlin,Berlin
2016-04-12T00:00:00Z,1,Berlin,Berlin
2016-04-12T00:00:00Z,1,Berlin,Berlin
2016-04-12T00:00:00Z,1,Berlin,Berlin
2016-04-12T00:00:00Z,1,Berlin,Berlin
2016-04-12T00:00:00Z,1,Berlin,Berlin
2016-04-12T00:00:00Z,1,Berlin,Berlin
2016-04-12T00:00:00Z,1,Berlin,Berlin
2016-04-12T00:00:00Z,1,Chemnitz,Saxony
2016-04-12T00:00:00Z,1,Chemnitz,Saxony
2016-04-12T00:00:00Z,1,Chemnitz,Saxony
2016-04-12T00:00:00Z,2,Chemnitz,Saxony
2016-04-13T00:00:00Z,1,Bremen,Bremen
2016-04-13T00:00:00Z,1,Bremen,Bremen
2016-04-13T00:00:00Z,1,Bremen,Bremen
2016-04-13T00:00:00Z,1,Bremen,Bremen
2016-04-13T00:00:00Z,1,Bremen,Bremen
2016-04-13T00:00:00Z,1,Bremen,Bremen
2016-04-13T00:00:00Z,2,Bremen,Bremen
2016-04-13T00:00:00Z,1,Bremen,Bremen
2016-04-13T00:00:00Z,1,Bremen,Bremen
2016-04-13T00:00:00Z,2,Bremen,Bremen
2016-04-13T00:00:00Z,1,Bremen,Bremen
2016-04-13T00:00:00Z,1,Hamburg,Hamburg
2016-04-13T00:00:00Z,1,Hamburg,Hamburg
2016-04-13T00:00:00Z,1,Hamburg,Hamburg
2016-04-13T00:00:00Z,1,Hamburg,Hamburg
2016-04-13T00:00:00Z,1,Hamburg,Hamburg
2016-04-13T00:00:00Z,1,Hamburg,Hamburg
2016-04-13T00:00:00Z,1,Hamburg,Hamburg
2016-04-13T00:00:00Z,1,Hamburg,Hamburg
2016-04-13T00:00:00Z,1,Hamburg,Hamburg
2016-04-13T00:00:00Z,1,Hamburg,Hamburg
2016-04-13T00:00:00Z,1,Hamburg,Hamburg
2016-04-13T00:00:00Z,1,Hamburg,Hamburg
2016-04-13T00:00:00Z,1,Hamburg,Hamburg
2016-04-13T00:00:00Z,1,Hamburg,Hamburg
2016-04-13T00:00:00Z,1,Hamburg,Hamburg
2016-04-13T00:00:00Z,1,Hamburg,Hamburg
2016-04-13T00:00:00Z,1,Hamburg,Hamburg
2016-04-13T00:00:00Z,1,Hamburg,Hamburg
2016-04-13T00:00:00Z,1,Hamburg,Hamburg
2016-04-13T00:00:00Z,3,Hamburg,Hamburg
2016-04-13T00:00:00Z,3,Hamburg,Hamburg
2016-04-13T00:00:00Z,1,Hamburg,Hamburg
2016-04-13T00:00:00Z,3,Hamburg,Hamburg
2016-04-16T00:00:00Z,1,Stuttgart,Baden-Württemberg
2016-04-17T00:00:00Z,1,Marienberg,Bavaria
2016-04-17T00:00:00Z,1,Marienberg,Bavaria
2016-04-17T00:00:00Z,1,Marienberg,Bavaria
2016-04-17T00:00:00Z,1,Marienberg,Bavaria
2016-04-18T00:00:00Z,2,Kiel,Schleswig-Holstein
2016-04-18T00:00:00Z,1,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,1,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,1,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,1,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,1,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,1,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,1,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,3,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,3,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,1,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,1,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,2,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,1,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,1,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,1,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,1,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,2,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,1,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,1,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,1,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,1,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,1,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,2,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,2,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,2,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,2,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,1,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,2,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,2,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,1,Freiburg,Baden-Württemberg
2016-04-18T00:00:00Z,4,Leipzig,Saxony
